street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Đinh Tiên Hoàng,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,120.0,Sổ hồng,,,2.0,6 tỷ 250 triệu,nhà mặt tiền
Lê Minh Trung,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,103.0,Sổ hồng,,,,10 tỷ,nhà mặt tiền
Nguyễn Tri Phương,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,176.0,Không xác định,,,3.0,15 tỷ 600 triệu,nhà mặt tiền
Lê Đình Thám,Phường Bình Hiên,Quận Hải Châu,Đà Nẵng,108.0,Không xác định,,,3.5,15 tỷ,nhà mặt tiền
Phần Lăng 11,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,81.0,Sổ hồng,,,3.0,6 tỷ 200 triệu,nhà mặt tiền
Yên Khê 2,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,104.4,Sổ hồng,,,,5 tỷ 900 triệu,nhà mặt tiền
Đặng Minh Khiêm,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,84.0,Sổ hồng,,,,4 tỷ 700 triệu,nhà mặt tiền
Phan Phú Tiên,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,58.5,Sổ hồng,,,2.0,3 tỷ 950 triệu,nhà mặt tiền
An Thượng 21,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,51.0,Sổ hồng,2.0,2.0,,3 tỷ 800 triệu,nhà mặt tiền
Hùng Vương,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,107.5,Sổ hồng,,,3.0,28 tỷ,nhà mặt tiền
Hoài Thanh,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ hồng,,,4.0,10 tỷ 500 triệu,nhà mặt tiền
Đặng Dung,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,100.0,Sổ hồng,,,3.0,9 tỷ 500 triệu,nhà mặt tiền
Nguyễn Xí,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,100.0,Sổ hồng,,,2.0,6 tỷ 600 triệu,nhà mặt tiền
Hồ Nghinh,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,190.0,Sổ hồng,,,,75 tỷ 450 triệu,nhà mặt tiền
Dương Đình Nghệ,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,184.0,Sổ hồng,,,7.0,37 tỷ 750 triệu,nhà mặt tiền
Núi Thành,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,64.0,Sổ hồng,,,,3 tỷ 550 triệu,nhà mặt tiền
Nguyễn Đôn Tiết,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,80.0,Sổ hồng,,,3.0,8 tỷ 500 triệu,nhà mặt tiền
Tống Phước Phổ,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,67.5,Sổ hồng,,,3.0,6 tỷ 500 triệu,nhà mặt tiền
Hải Hồ,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,75.0,Không xác định,,,3.0,8 tỷ 800 triệu,nhà mặt tiền
Cù Chính Lan,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,64.0,Không xác định,,,3.0,8 tỷ 500 triệu,nhà mặt tiền
Đinh Tiên Hoàng,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,120.6,Sổ hồng,,,2.0,6 tỷ 500 triệu,nhà mặt tiền
Chế Lan Viên,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,926.0,Sổ hồng,,,,64 tỷ 800 triệu,nhà mặt tiền
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,92.6,Sổ hồng,,,2.0,13 tỷ 500 triệu,nhà mặt tiền
Đường 30 Tháng 4,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,572.0,Sổ hồng,,,,55 tỷ,nhà mặt tiền
Dương Đình Nghệ,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,,,8.0,20 tỷ,nhà mặt tiền
Đặng Trần Côn,Phường Thọ Quang,Quận Sơn Trà,Đà Nẵng,124.0,Sổ hồng,,,2.0,4 tỷ 600 triệu,nhà mặt tiền
Hà Bổng,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,101.5,Sổ hồng,,,1.0,18 tỷ 500 triệu,nhà mặt tiền
Ngô Thế Vinh,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,218.0,Sổ hồng,,,3.0,17 tỷ 500 triệu,nhà mặt tiền
Nguyễn Xuân Khoát,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,90.0,Sổ hồng,,,,10 tỷ 500 triệu,nhà mặt tiền
An Thượng 4,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,120.0,Sổ hồng,,,5.0,27 tỷ,nhà mặt tiền
Hàm Nghi,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,85.0,Sổ hồng,,,5.0,19 tỷ 700 triệu,nhà mặt tiền
Bùi Thị Xuân,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,112.0,Sổ đỏ,,,3.0,14 tỷ,nhà mặt tiền
Trần Nguyên Đán,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,80.0,Sổ hồng,,,3.0,5 tỷ 400 triệu,nhà mặt tiền
Phước Mỹ 1,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,241.0,Sổ hồng,,,,29 tỷ 500 triệu,nhà mặt tiền
Võ Nguyên Giáp,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,600.0,Không xác định,,,20.0,320 tỷ,nhà mặt tiền
Đinh Tiên Hoàng,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,118.6,Không xác định,,,2.5,6 tỷ 300 triệu,nhà mặt tiền
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,,,,4 tỷ 500 triệu,nhà mặt tiền
Phan Châu Trinh,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,132.0,Sổ hồng,3.0,3.0,3.0,23 tỷ,nhà mặt tiền
Cao Bá Quát,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,64.0,Sổ hồng,,,,5 tỷ 500 triệu,nhà mặt tiền
An Thượng 15,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,60.0,Sổ hồng,,,7.0,10 tỷ,nhà mặt tiền
Chế Lan Viên,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,525.0,Sổ hồng,,,,36 tỷ 800 triệu,nhà mặt tiền
Tố Hữu,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,87.75,Sổ hồng,,,2.0,7 tỷ 800 triệu,nhà mặt tiền
Hồ Nghinh,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,81.0,Không xác định,10.0,10.0,6.0,17 tỷ,nhà mặt tiền
Mỹ An 16,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,66.4,Sổ hồng,,,3.0,6 tỷ,nhà mặt tiền
Đông Du,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,56.0,Sổ hồng,,,,3 tỷ 300 triệu,nhà mặt tiền
Triệu Việt Vương,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,125.0,Sổ hồng,,,7.0,24 tỷ,nhà mặt tiền
An Thượng 11,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,91.0,Sổ hồng,,,3.0,15 tỷ,nhà mặt tiền
Tiên Sơn 17,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,70.2,Sổ hồng,,,,4 tỷ 150 triệu,nhà mặt tiền
Âu Cơ,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,199.5,Sổ hồng,,,,12 tỷ,nhà mặt tiền
Phùng Chí Kiên,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,75.0,Sổ hồng,,,3.0,4 tỷ,nhà mặt tiền
Trưng Nữ Vương,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,76.0,Sổ hồng,,,,3 tỷ,nhà mặt tiền
Dương Đình Nghệ,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,110.0,Không xác định,,,3.0,14 tỷ,nhà mặt tiền
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,72.6,Sổ hồng,,,2.0,3 tỷ 800 triệu,nhà mặt tiền
Ngô Thì Nhậm,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,97.0,Sổ hồng,,,2.0,6 tỷ 700 triệu,nhà mặt tiền
Điện Biên Phủ,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,71.7,Sổ hồng,,,2.0,3 tỷ 500 triệu,nhà mặt tiền
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,76.5,Sổ đỏ,,,3.0,11 tỷ,nhà mặt tiền
Phan Tứ,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,160.0,Không xác định,,,,10 tỷ,nhà mặt tiền
Mai Hắc Đế,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,,,3.0,13 tỷ 700 triệu,nhà mặt tiền
Khúc Hạo,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,90.0,Sổ hồng,,,4.0,7 tỷ 500 triệu,nhà mặt tiền
Phan Châu Trinh,Phường Phước Ninh,Quận Hải Châu,Đà Nẵng,76.5,Sổ hồng,,,4.0,17 tỷ,nhà mặt tiền
Nguyễn Thị Minh Khai,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,290.0,Không xác định,,,3.0,43 tỷ 500 triệu,nhà mặt tiền
Tiên Sơn 10,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,87.5,Sổ hồng,,,3.0,6 tỷ,nhà mặt tiền
Phước Mỹ 1,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,240.0,Sổ hồng,,,4.5,29 tỷ,nhà mặt tiền
Tôn Đức Thắng,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,130.0,Sổ hồng,,,,8 tỷ 200 triệu,nhà mặt tiền
Nguyễn Huy Tự,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,72.0,Sổ hồng,,,3.0,3 tỷ 850 triệu,nhà mặt tiền
Bùi Kỷ,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,95.0,Sổ hồng,,,3.0,6 tỷ 200 triệu,nhà mặt tiền
Tiên Sơn 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,,,2.0,5 tỷ 200 triệu,nhà mặt tiền
An Thượng 5,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,75.0,Sổ hồng,,,5.0,11 tỷ,nhà mặt tiền
An Thượng 9,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,117.0,Không xác định,2.0,2.0,,10 tỷ 500 triệu,nhà mặt tiền
Nguyễn Phẩm,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,82.0,Không xác định,,,,5 tỷ 400 triệu,nhà mặt tiền
Nguyễn Hàng,Phường Hòa Thọ Đông,Quận Cẩm Lệ,Đà Nẵng,82.0,Sổ hồng,1.0,1.0,,3 tỷ,nhà mặt tiền
Huy Cận,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,70.0,Không xác định,4.0,4.0,,6 tỷ 500 triệu,nhà mặt tiền
Thi Sách,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,,,,5 tỷ 750 triệu,nhà mặt tiền
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,104.0,Sổ hồng,,,,2 tỷ 800 triệu,nhà mặt tiền
Tố Hữu,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,72.0,Sổ hồng,4.0,4.0,4.0,5 tỷ 700 triệu,nhà mặt tiền
Phan Bội Châu,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,90.0,Sổ hồng,,,,9 tỷ 500 triệu,nhà mặt tiền
Ngô Tất Tố,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,90.0,Sổ hồng,,,4.0,9 tỷ 500 triệu,nhà mặt tiền
Nguyễn Lữ,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,270.0,Sổ hồng,,,2.0,16 tỷ,nhà mặt tiền
Lý Đạo Thành,Phường Mân Thái,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,,,2.0,5 tỷ 600 triệu,nhà mặt tiền
Dương Trí Trạch,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,65.0,Sổ hồng,,,3.5,6 tỷ 200 triệu,nhà mặt tiền
Nguyễn Hữu Thọ,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,115.0,Sổ hồng,,,2.5,6 tỷ 900 triệu,nhà mặt tiền
Hồ Sĩ Tân,Nại Hiên Đông,Quận Sơn Trà,Đà Nẵng,80.0,Sổ hồng,2.0,2.0,,3 tỷ 950 triệu,nhà mặt tiền
Tố Hữu,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,75.6,Sổ hồng,3.0,4.0,3.5,6 tỷ 500 triệu,nhà mặt tiền
Khúc Hạo,Nại Hiên Đông,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,,,2.0,6 tỷ 300 triệu,nhà mặt tiền
Nguyễn Cao Luyện,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,300.0,Sổ hồng,,,,30 tỷ 500 triệu,nhà mặt tiền
Đặng Tất,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,79.0,Sổ hồng,,,,4 tỷ,nhà mặt tiền
Nguyễn Văn Linh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,44.0,Sổ hồng,,,2.0,2 tỷ 700 triệu,nhà mặt tiền
Duy Tân,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,40.0,Sổ hồng,2.0,2.0,2.0,6 tỷ 450 triệu,nhà mặt tiền
Tân An 2,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,,,2.5,5 tỷ 700 triệu,nhà mặt tiền
Nguyễn Hữu Thọ,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,103.5,Sổ hồng,,,2.5,5 tỷ 900 triệu,nhà mặt tiền
Nguyễn Xí,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,63.0,Không xác định,,,2.0,3 tỷ 600 triệu,nhà mặt tiền
Ngô Quyền,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,64.0,Sổ hồng,4.0,4.0,3.0,8 tỷ 500 triệu,nhà mặt tiền
Hưng Hóa,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,60.0,Sổ hồng,2.0,2.0,3.0,4 tỷ 950 triệu,nhà mặt tiền
Mỹ Khê,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,94.3,Sổ hồng,3.0,3.0,3.0,8 tỷ 900 triệu,nhà mặt tiền
Mai Hắc Đế,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,97.0,Sổ hồng,,,3.0,14 tỷ,nhà mặt tiền
Lê Lợi,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,86.8,Sổ hồng,,,3.0,16 tỷ 700 triệu,nhà mặt tiền
Lê Hữu Trác,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,92.0,Sổ hồng,,,,5 tỷ 500 triệu,nhà mặt tiền
Chính Hữu,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,92.3,Sổ hồng,,,,12 tỷ 500 triệu,nhà mặt tiền
Võ Văn Kiệt,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,94.5,Sổ hồng,,,3.0,8 tỷ 900 triệu,nhà mặt tiền
Đường 3 Tháng 2,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,68.0,Sổ hồng,,,3.0,6 tỷ 600 triệu,nhà mặt tiền
Nguyễn Chích,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,80.0,Sổ hồng,4.0,4.0,3.0,3 tỷ 950 triệu,nhà mặt tiền
Nguyễn Chích,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,80.0,Sổ hồng,,,2.0,3 tỷ 950 triệu,nhà mặt tiền
Tiên Sơn 3,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,64.0,Sổ hồng,,,,3 tỷ 800 triệu,nhà mặt tiền
Nguyễn Tri Phương,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,52.0,Sổ hồng,,,2.5,2 tỷ 300 triệu,nhà mặt tiền
Đống Đa,Phường Hải Châu II,Quận Hải Châu,Đà Nẵng,60.0,Không xác định,4.0,4.0,4.0,12 tỷ,nhà mặt tiền
Trần Xuân Lê,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,67.5,Sổ hồng,,,2.0,3 tỷ 500 triệu,nhà mặt tiền
Hà Chương,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,140.0,Sổ hồng,36.0,36.0,10.0,32 tỷ 750 triệu,nhà mặt tiền
Huỳnh Tấn Phát,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,95.0,Sổ hồng,4.0,4.0,3.0,9 tỷ 500 triệu,nhà mặt tiền
Đặng Tử Kính,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,103.4,Sổ hồng,,,4.0,11 tỷ 500 triệu,nhà mặt tiền
Lê Duy Đình,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,70.0,Sổ hồng,,,3.0,5 tỷ 800 triệu,nhà mặt tiền
Phan Đăng Lưu,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ hồng,,,3.0,15 tỷ,nhà mặt tiền
Võ Chí Công,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,126.0,Sổ hồng,,,3.0,3 tỷ,nhà mặt tiền
Lê Bình,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,89.0,Sổ hồng,,,7.0,13 tỷ 500 triệu,nhà mặt tiền
An Thượng 9,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,75.0,Sổ hồng,,,2.0,8 tỷ 500 triệu,nhà mặt tiền
Tiên Sơn 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,3.0,2.0,2.0,5 tỷ 200 triệu,nhà mặt tiền
Lý Nhật Quang,Nại Hiên Đông,Quận Sơn Trà,Đà Nẵng,98.0,Sổ hồng,,,2.5,6 tỷ 200 triệu,nhà mặt tiền
Đào Tấn,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,,,,3 tỷ 550 triệu,nhà mặt tiền
Duy Tân,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,77.0,Sổ hồng,,,,5 tỷ 700 triệu,nhà mặt tiền
Ngô Thì Sĩ,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,115.0,Sổ hồng,,,,14 tỷ 500 triệu,nhà mặt tiền
Kinh Dương Vương,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,91.0,Không xác định,3.0,3.0,2.0,5 tỷ 900 triệu,nhà mặt tiền
Hồ Tùng Mậu,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,128.0,Sổ hồng,,,,13 tỷ 150 triệu,nhà mặt tiền
Nguyễn Hữu Dật,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,110.0,Sổ hồng,,,4.0,17 tỷ,nhà mặt tiền
Huy Cận,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ hồng,,,2.0,5 tỷ 950 triệu,nhà mặt tiền
An Dương Vương,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,90.0,Sổ hồng,,,,5 tỷ 900 triệu,nhà mặt tiền
Huy Cận,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,74.3,Sổ hồng,,,3.0,7 tỷ 500 triệu,nhà mặt tiền
Hoàng Kế Viêm,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,115.0,Sổ hồng,,,6.0,18 tỷ,nhà mặt tiền
Lê Duy Đình,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,67.5,Sổ hồng,,,3.0,5 tỷ 800 triệu,nhà mặt tiền
An Xuân,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,98.0,Sổ hồng,,,2.0,6 tỷ 680 triệu,nhà mặt tiền
Nguyễn Thành Hãn,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,194.0,Sổ hồng,,,3.0,8 tỷ 900 triệu,nhà mặt tiền
Hoàng Kế Viêm,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,125.0,Không xác định,,,7.0,20 tỷ,nhà mặt tiền
Trần Tống,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,52.0,Sổ hồng,,,2.0,5 tỷ 300 triệu,nhà mặt tiền
Lê Tấn Trung,Phường Thọ Quang,Quận Sơn Trà,Đà Nẵng,160.0,Sổ hồng,,,2.0,10 tỷ,nhà mặt tiền
Đống Đa,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,,,2.0,3 tỷ 250 triệu,nhà mặt tiền
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,92.6,Sổ hồng,3.0,2.0,2.0,13 tỷ 500 triệu,nhà mặt tiền
Phan Tôn,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,122.1,Sổ hồng,,,10.0,33 tỷ,nhà mặt tiền
Võ Nguyên Giáp,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,960.0,Sổ hồng,,,,180 tỷ,nhà mặt tiền
Võ Nguyên Giáp,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,600.0,Sổ hồng,,,23.0,500 tỷ,nhà mặt tiền
Hùng Vương,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,42.0,Sổ hồng,,,3.0,3 tỷ,nhà mặt tiền
Tố Hữu,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,78.8,Sổ hồng,,,3.0,9 tỷ 500 triệu,nhà mặt tiền
An Dương Vương,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,80.0,Sổ hồng,,,,5 tỷ 900 triệu,nhà mặt tiền
Lê Đình Kỵ,Phường Hòa Thọ Đông,Quận Cẩm Lệ,Đà Nẵng,43.2,Sổ hồng,,,4.0,6 tỷ 500 triệu,nhà mặt tiền
Lê Đình Thám,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,45.0,Sổ hồng,,,4.0,6 tỷ 500 triệu,nhà mặt tiền
Phùng Chí Kiên,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,75.0,Sổ hồng,3.0,3.0,,3 tỷ 250 triệu,nhà mặt tiền
Huỳnh Tấn Phát,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,195.0,Sổ hồng,,,4.0,23 tỷ,nhà mặt tiền
Hồ Nguyên Trừng,Phường Hòa Thọ Đông,Quận Cẩm Lệ,Đà Nẵng,124.5,Sổ hồng,,,2.0,4 tỷ 100 triệu,nhà mặt tiền
Núi Thành,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,85.0,Sổ hồng,,,4.0,6 tỷ,nhà mặt tiền
Trần Quý Cáp,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,160.0,Sổ hồng,,,3.0,10 tỷ 800 triệu,nhà mặt tiền
Hòa Minh 3,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,72.0,Sổ hồng,,,,2 tỷ 500 triệu,nhà mặt tiền
An Thượng 17,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,136.0,Sổ hồng,,,2.0,12 tỷ,nhà mặt tiền
Tôn Đản,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,123.0,Sổ hồng,,,,5 tỷ 200 triệu,nhà mặt tiền
Bùi Thị Xuân,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,101.0,Sổ hồng,,,3.0,10 tỷ 500 triệu,nhà mặt tiền
Mai Am,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,80.0,Sổ hồng,,,,6 tỷ 300 triệu,nhà mặt tiền
Kinh Dương Vương,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,76.5,Sổ hồng,,,4.0,6 tỷ 500 triệu,nhà mặt tiền
Hàn Mạc Tử,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,62.0,Sổ hồng,,,2.0,5 tỷ 200 triệu,nhà mặt tiền
Trần Xuân Lê,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,67.5,Sổ hồng,,,3.0,4 tỷ 100 triệu,nhà mặt tiền
Tản Đà,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,72.0,Sổ đỏ,,,,4 tỷ 700 triệu,nhà mặt tiền
Ngô Thì Nhậm,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,97.0,Sổ hồng,,,3.0,6 tỷ 700 triệu,nhà mặt tiền
Võ Nguyên Giáp,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,3207.0,Sổ hồng,,,,615 tỷ,nhà mặt tiền
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,76.5,Không xác định,,,3.0,11 tỷ,nhà mặt tiền
Bắc Đẩu,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,90.7,Không xác định,,,2.0,8 tỷ 500 triệu,nhà mặt tiền
Trần Đức Thông,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,90.0,Không xác định,,,6.0,12 tỷ 500 triệu,nhà mặt tiền
Hùng Vương,Phường Hải Châu II,Quận Hải Châu,Đà Nẵng,40.0,Sổ đỏ,,,4.0,11 tỷ 800 triệu,nhà mặt tiền
Lê Lợi,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,204.0,Không xác định,2.0,2.0,2.0,30 tỷ,nhà mặt tiền
Hòa Minh 8,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,82.0,Không xác định,3.0,3.0,2.5,3 tỷ 500 triệu,nhà mặt tiền
Nguyễn Thành Ý,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,76.0,Sổ hồng,7.0,4.0,3.5,5 tỷ 800 triệu,nhà mặt tiền
Mỹ Khê,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,68.0,Không xác định,,,,6 tỷ 300 triệu,nhà mặt tiền
Thái Phiên,Phường Phước Ninh,Quận Hải Châu,Đà Nẵng,80.0,Không xác định,,,5.0,23 tỷ 500 triệu,nhà mặt tiền
Khuê Mỹ Đông 4,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,105.0,Sổ hồng,,,6.0,11 tỷ 600 triệu,nhà mặt tiền
Pasteur,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,66.0,Sổ hồng,,,3.0,5 tỷ 900 triệu,nhà mặt tiền
Trần Thái Tông,Phường An Khê,Quận Thanh Khê,Đà Nẵng,200.0,Sổ hồng,,,,14 tỷ,nhà mặt tiền
