street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Nguyễn Thiện Kế,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,94.0,Sổ hồng,2.0,1.0,,5 tỷ 200 triệu,nhà trong ngõ
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,42.0,Sổ hồng,2.0,2.0,2.0,1 tỷ 980 triệu,nhà trong ngõ
Nguyễn Công Hãng,Phường An Khê,Quận Thanh Khê,Đà Nẵng,62.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 150 triệu,nhà trong ngõ
Hà Huy Tập,Phường An Khê,Quận Thanh Khê,Đà Nẵng,45.0,Sổ hồng,3.0,3.0,3.0,2 tỷ 850 triệu,nhà trong ngõ
Phan Thanh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,68.0,Sổ hồng,2.0,2.0,2.0,4 tỷ 500 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,65.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 900 triệu,nhà trong ngõ
Trưng Nữ Vương,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,58.0,Sổ hồng,3.0,2.0,3.0,3 tỷ 150 triệu,nhà trong ngõ
Hùng Vương,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,66.0,Sổ hồng,3.0,2.0,2.5,3 tỷ 350 triệu,nhà trong ngõ
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,50.0,Sổ hồng,4.0,5.0,4.0,4 tỷ 350 triệu,nhà trong ngõ
Núi Thành,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 450 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,54.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 750 triệu,nhà trong ngõ
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,45.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 150 triệu,nhà trong ngõ
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,72.0,Sổ hồng,4.0,3.0,3.0,4 tỷ 150 triệu,nhà trong ngõ
Trưng Nữ Vương,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,42.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 450 triệu,nhà trong ngõ
Ông Ích Khiêm,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,42.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 250 triệu,nhà trong ngõ
Ông Ích Khiêm,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,30.0,Sổ hồng,2.0,2.0,2.5,2 tỷ 150 triệu,nhà trong ngõ
Đống Đa,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,42.0,Sổ hồng,3.0,2.0,3.0,2 tỷ 980 triệu,nhà trong ngõ
Hà Huy Tập,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,53.0,Sổ hồng,4.0,3.0,3.0,3 tỷ 150 triệu,nhà trong ngõ
Phan Châu Trinh,Phường Phước Ninh,Quận Hải Châu,Đà Nẵng,51.0,Sổ hồng,5.0,5.0,3.0,3 tỷ 700 triệu,nhà trong ngõ
Trần Xuân Lê,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,43.0,Sổ hồng,2.0,2.0,,2 tỷ 150 triệu,nhà trong ngõ
Phạm Nhữ Tăng,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,45.0,Sổ hồng,2.0,2.0,,2 tỷ 570 triệu,nhà trong ngõ
Trần Cao Vân,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,40.0,Sổ hồng,2.0,1.0,2.0,2 tỷ 50 triệu,nhà trong ngõ
Hà Huy Tập,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,61.0,Sổ hồng,3.0,4.0,3.0,3 tỷ 900 triệu,nhà trong ngõ
Trần Cao Vân,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,50.0,Sổ hồng,3.0,3.0,3.0,3 tỷ 790 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,86.0,Sổ hồng,3.0,3.0,2.0,4 tỷ 500 triệu,nhà trong ngõ
Hoàng Diệu,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,54.0,Sổ hồng,3.0,2.0,2.5,2 tỷ 290 triệu,nhà trong ngõ
Ngô Quyền,Phường Thọ Quang,Quận Sơn Trà,Đà Nẵng,62.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 450 triệu,nhà trong ngõ
Đỗ Quang,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,47.0,Sổ hồng,3.0,2.0,2.0,2 tỷ 990 triệu,nhà trong ngõ
Hùng Vương,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,49.0,Sổ hồng,3.0,3.0,3.0,2 tỷ 950 triệu,nhà trong ngõ
Ngô Gia Tự,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,3.0,4.0,3.0,3 tỷ 299 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,62.0,Sổ hồng,2.0,1.0,,3 tỷ 400 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,52.4,Sổ hồng,3.0,2.0,3.0,3 tỷ 600 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,42.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 550 triệu,nhà trong ngõ
Phan Thanh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,50.0,Sổ hồng,3.0,4.0,3.0,3 tỷ 500 triệu,nhà trong ngõ
Ỷ Lan Nguyên Phi,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,64.8,Sổ hồng,3.0,3.0,2.0,3 tỷ 600 triệu,nhà trong ngõ
Đinh Tiên Hoàng,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,35.0,Sổ đỏ,3.0,3.0,,2 tỷ 750 triệu,nhà trong ngõ
Đường 2 Tháng 9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,43.0,Sổ đỏ,3.0,3.0,3.0,4 tỷ 350 triệu,nhà trong ngõ
Trưng Nữ Vương,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,60.0,Sổ hồng,3.0,4.0,,5 tỷ 400 triệu,nhà trong ngõ
Hoàng Văn Thái,Phường Hòa Khánh Nam,Quận Liên Chiểu,Đà Nẵng,77.0,Sổ đỏ,1.0,1.0,,2 tỷ 180 triệu,nhà trong ngõ
Tôn Đản,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,141.0,Sổ đỏ,3.0,2.0,2.0,2 tỷ 850 triệu,nhà trong ngõ
Nguyễn Phước Nguyên,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,50.0,Sổ đỏ,3.0,3.0,3.0,3 tỷ,nhà trong ngõ
Quang Trung,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,117.0,Sổ hồng,4.0,4.0,,5 tỷ 900 triệu,nhà trong ngõ
Thi Sách,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,85.0,Sổ đỏ,2.0,2.0,,4 tỷ 500 triệu,nhà trong ngõ
Nguyễn Du,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,64.7,Sổ đỏ,5.0,4.0,3.0,5 tỷ 900 triệu,nhà trong ngõ
Ông Ích Khiêm,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,54.0,Sổ hồng,2.0,1.0,,2 tỷ 300 triệu,nhà trong ngõ
Tôn Đức Thắng,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,80.0,Sổ hồng,1.0,1.0,,2 tỷ 400 triệu,nhà trong ngõ
Cù Chính Lan,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,65.0,Sổ hồng,2.0,1.0,2.0,2 tỷ 950 triệu,nhà trong ngõ
Bùi Chát,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,55.0,Sổ hồng,2.0,1.0,,1 tỷ 450 triệu,nhà trong ngõ
Tôn Đức Thắng,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,80.0,Sổ hồng,2.0,2.0,,2 tỷ 400 triệu,nhà trong ngõ
Nguyễn Công Hoan,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,110.0,Sổ đỏ,3.0,2.0,,3 tỷ 500 triệu,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,56.0,Sổ đỏ,3.0,2.0,,4 tỷ 700 triệu,nhà trong ngõ
Lý Tự Trọng,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,80.0,Sổ đỏ,3.0,2.0,,3 tỷ 690 triệu,nhà trong ngõ
Ông Ích Khiêm,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,50.0,Sổ đỏ,3.0,3.0,,4 tỷ 400 triệu,nhà trong ngõ
Huỳnh Ngọc Huệ,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,30.2,Sổ hồng,2.0,2.0,2.0,1 tỷ 890 triệu,nhà trong ngõ
Trưng Nữ Vương,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,46.0,Sổ đỏ,3.0,2.0,,2 tỷ 650 triệu,nhà trong ngõ
Cù Chính Lan,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,82.4,Sổ đỏ,2.0,2.0,,2 tỷ 850 triệu,nhà trong ngõ
Nguyễn Tất Thành,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,44.5,Sổ hồng,2.0,2.0,2.0,3 tỷ 550 triệu,nhà trong ngõ
Âu Cơ,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,135.0,Sổ hồng,7.0,7.0,2.0,2 tỷ 850 triệu,nhà trong ngõ
Cù Chính Lan,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,65.0,Sổ hồng,2.0,2.0,2.0,3 tỷ,nhà trong ngõ
Điện Biên Phủ,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,66.0,Sổ đỏ,1.0,1.0,,2 tỷ 650 triệu,nhà trong ngõ
Tạ Hiện,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,70.0,Sổ hồng,3.0,2.0,2.0,4 tỷ 300 triệu,nhà trong ngõ
Nguyễn Lương Bằng,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,87.0,Sổ đỏ,5.0,5.0,,2 tỷ 350 triệu,nhà trong ngõ
Ông Ích Khiêm,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,105.0,Sổ đỏ,3.0,2.0,,4 tỷ 600 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,63.0,Sổ đỏ,3.0,2.0,,2 tỷ 900 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,51.0,Sổ đỏ,3.0,2.0,,3 tỷ 300 triệu,nhà trong ngõ
Nguyễn Phước Nguyên,Phường An Khê,Quận Thanh Khê,Đà Nẵng,44.0,Sổ đỏ,3.0,2.0,,2 tỷ 100 triệu,nhà trong ngõ
Trường Chinh,Phường An Khê,Quận Thanh Khê,Đà Nẵng,70.0,Sổ hồng,,,2.0,2 tỷ,nhà trong ngõ
Phan Thanh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,45.0,Sổ đỏ,3.0,3.0,3.0,3 tỷ 350 triệu,nhà trong ngõ
Trường Chinh,Phường An Khê,Quận Thanh Khê,Đà Nẵng,70.0,Sổ đỏ,3.0,2.0,,2 tỷ 200 triệu,nhà trong ngõ
Hoàng Văn Thái,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,50.0,Sổ đỏ,3.0,2.0,,2 tỷ 450 triệu,nhà trong ngõ
Lê Độ,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,70.0,Sổ đỏ,3.0,3.0,3.0,3 tỷ 950 triệu,nhà trong ngõ
Phạm Văn Nghị,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,60.0,Sổ đỏ,3.0,3.0,,4 tỷ 650 triệu,nhà trong ngõ
Thanh Long,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,3.0,2.0,,3 tỷ 80 triệu,nhà trong ngõ
Lê Đình Thám,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,52.0,Sổ hồng,2.0,2.0,,2 tỷ 560 triệu,nhà trong ngõ
Lý Tự Trọng,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,56.0,Sổ hồng,3.0,2.0,2.0,3 tỷ 150 triệu,nhà trong ngõ
Trưng Nữ Vương,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,52.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 570 triệu,nhà trong ngõ
Núi Thành,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,67.0,Sổ hồng,3.0,3.0,2.0,3 tỷ 400 triệu,nhà trong ngõ
Phan Thanh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,52.0,Sổ hồng,3.0,3.0,2.0,3 tỷ 400 triệu,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,67.0,Sổ hồng,3.0,3.0,2.0,3 tỷ 450 triệu,nhà trong ngõ
Lê Hữu Trác,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,117.0,Sổ hồng,3.0,2.0,2.0,4 tỷ,nhà trong ngõ
Phan Thanh,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,52.0,Sổ hồng,3.0,4.0,,3 tỷ 350 triệu,nhà trong ngõ
ĐườngHoàng Diệu Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,52.0,Sổ hồng,2.0,2.0,,2 tỷ 600 triệu,nhà trong ngõ
Ỷ Lan Nguyên Phi,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,65.0,Không xác định,3.0,3.0,2.0,3 tỷ 500 triệu,nhà trong ngõ
Trường Chinh,Phường An Khê,Quận Thanh Khê,Đà Nẵng,50.0,Sổ đỏ,3.0,2.0,4.0,3 tỷ 400 triệu,nhà trong ngõ
Phạm Cự Lượng,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,90.0,Sổ đỏ,3.0,2.0,3.0,4 tỷ 300 triệu,nhà trong ngõ
Nguyễn Trung Trực,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,90.0,Sổ đỏ,3.0,2.0,3.0,3 tỷ 600 triệu,nhà trong ngõ
Hoàng Diệu,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,37.0,Sổ đỏ,2.0,2.0,,1 tỷ 950 triệu,nhà trong ngõ
Hoàng Diệu,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,35.0,Sổ đỏ,3.0,2.0,,2 tỷ 300 triệu,nhà trong ngõ
Mẹ Nhu,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,70.0,Sổ đỏ,3.0,2.0,,2 tỷ 900 triệu,nhà trong ngõ
Lê Duẩn,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,44.0,Sổ đỏ,3.0,2.0,,2 tỷ 950 triệu,nhà trong ngõ
Lê Độ,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,55.0,Sổ đỏ,3.0,2.0,,2 tỷ 590 triệu,nhà trong ngõ
Phan Châu Trinh,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,41.0,Sổ đỏ,3.0,2.0,,3 tỷ 700 triệu,nhà trong ngõ
Nguyễn Phước Nguyên,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,56.0,Sổ đỏ,3.0,2.0,,2 tỷ 350 triệu,nhà trong ngõ
Nguyễn Phước Nguyên,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,47.0,Sổ đỏ,3.0,3.0,,3 tỷ 250 triệu,nhà trong ngõ
Đống Đa,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,68.0,Sổ hồng,3.0,3.0,,4 tỷ 700 triệu,nhà trong ngõ
Phan Châu Trinh,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,61.0,Sổ hồng,3.0,2.0,,3 tỷ 150 triệu,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,65.0,Sổ hồng,3.0,3.0,,3 tỷ 400 triệu,nhà trong ngõ
Nguyễn Du,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,67.0,Sổ hồng,3.0,3.0,2.0,3 tỷ 520 triệu,nhà trong ngõ
Lê Đình Lý,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,56.0,Sổ hồng,3.0,3.0,3.0,4170 tỷ,nhà trong ngõ
Nguyễn Tri Phương,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,56.0,Sổ hồng,3.0,4.0,4.0,4 tỷ 170 triệu,nhà trong ngõ
Nguyễn Tất Thành,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,52.0,Sổ hồng,4.0,4.0,3.0,4 tỷ 330 triệu,nhà trong ngõ
Phan Châu Trinh,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,62.0,Sổ hồng,2.0,2.0,,3 tỷ 200 triệu,nhà trong ngõ
Đống Đa,Phường Thuận Phước,Quận Hải Châu,Đà Nẵng,68.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 750 triệu,nhà trong ngõ
Lê Lợi,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,67.0,Sổ hồng,3.0,3.0,2.0,3 tỷ 600 triệu,nhà trong ngõ
Núi Thành,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,64.0,Sổ hồng,3.0,3.0,,3 tỷ 420 triệu,nhà trong ngõ
Đỗ Quang,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,52.0,Sổ hồng,3.0,4.0,3.0,3 tỷ 400 triệu,nhà trong ngõ
Nguyễn Văn Linh,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 150 triệu,nhà trong ngõ
Nguyễn Tri Phương,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,55.0,Sổ hồng,3.0,3.0,4.0,4 tỷ 180 triệu,nhà trong ngõ
Nguyễn Du,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,68.0,Sổ hồng,4.0,4.0,2.0,3 tỷ 600 triệu,nhà trong ngõ
Nguyễn Tri Phương,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,55.0,Sổ hồng,3.0,4.0,4.0,4 tỷ 180 triệu,nhà trong ngõ
Lê Đình Lý,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,56.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 170 triệu,nhà trong ngõ
Nguyễn Tri Phương,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,56.0,Sổ hồng,3.0,4.0,4.0,4 tỷ 170 triệu,nhà trong ngõ
Phạm Văn Nghị,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,56.0,Sổ hồng,3.0,3.0,4.0,4 tỷ 100 triệu,nhà trong ngõ
Lê Bá Trinh,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,71.0,Sổ hồng,3.0,3.0,2.0,4 tỷ 300 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,60.0,Sổ hồng,2.0,2.0,,3 tỷ 180 triệu,nhà trong ngõ
Lý Tự Trọng,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,68.0,Sổ hồng,3.0,3.0,2.0,3 tỷ 600 triệu,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,66.0,Sổ đỏ,3.0,2.0,,3 tỷ 650 triệu,nhà trong ngõ
Hàm Nghi,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,56.0,Sổ hồng,3.0,3.0,,4 tỷ 160 triệu,nhà trong ngõ
Trần Cao Vân,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,52.0,Sổ hồng,4.0,4.0,3.0,4 tỷ 300 triệu,nhà trong ngõ
Trần Cao Vân,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,52.0,Sổ đỏ,3.0,2.0,2.0,2 tỷ 900 triệu,nhà trong ngõ
Trần Cao Vân,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,40.0,Sổ đỏ,3.0,2.0,,2 tỷ 730 triệu,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,65.0,Sổ đỏ,3.0,2.0,,3 tỷ 500 triệu,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,60.0,Sổ đỏ,3.0,2.0,2.0,3 tỷ 200 triệu,nhà trong ngõ
Nguyễn Công Trứ,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,83.0,Sổ đỏ,3.0,3.0,,4 tỷ 200 triệu,nhà trong ngõ
Nguyễn Công Trứ,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,67.0,Sổ đỏ,3.0,2.0,,4 tỷ,nhà trong ngõ
Quang Trung,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,43.0,Sổ đỏ,3.0,2.0,,2 tỷ 200 triệu,nhà trong ngõ
Lê Cơ,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,78.0,Sổ đỏ,3.0,2.0,,3 tỷ 680 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,62.0,Sổ đỏ,3.0,2.0,,5 tỷ 150 triệu,nhà trong ngõ
Ngô Thì Nhậm,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,117.3,Sổ đỏ,3.0,2.0,,4250 tỷ,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,57.0,Sổ đỏ,3.0,2.0,,3 tỷ 650 triệu,nhà trong ngõ
Chu Văn An,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,65.0,Sổ đỏ,2.0,2.0,,2 tỷ 600 triệu,nhà trong ngõ
Hà Khê,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,70.0,Sổ đỏ,3.0,2.0,,4 tỷ 260 triệu,nhà trong ngõ
Hà Huy Tập,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,61.0,Sổ đỏ,4.0,4.0,,4 tỷ 87 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,50.0,Sổ đỏ,3.0,2.0,4.0,4 tỷ 200 triệu,nhà trong ngõ
Tôn Đức Thắng,Phường Hòa Hiệp Nam,Quận Liên Chiểu,Đà Nẵng,92.0,Sổ hồng,3.0,2.0,3.0,6 tỷ,nhà trong ngõ
Phan Văn Định,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,136.0,Sổ hồng,3.0,2.0,,2 tỷ 950 triệu,nhà trong ngõ
Cù Chính Lan,Phường An Khê,Quận Thanh Khê,Đà Nẵng,60.0,Không xác định,3.0,2.0,,2 tỷ 300 triệu,nhà trong ngõ
Tiểu La,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,57.0,Sổ hồng,4.0,3.0,2.0,3 tỷ 750 triệu,nhà trong ngõ
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,63.0,Sổ đỏ,3.0,2.0,2.0,2 tỷ 898 triệu,nhà trong ngõ
408 Trưng Nữ Vương,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,46.0,Sổ hồng,2.0,2.0,2.0,2 tỷ 700 triệu,nhà trong ngõ
Hùng Vương,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,21.0,Giấy tờ hợp lệ,2.0,2.0,,1 tỷ 350 triệu,nhà trong ngõ
Ông Ích Khiêm,Phường Thạch Thang,Quận Hải Châu,Đà Nẵng,30.0,Sổ đỏ,3.0,2.0,2.0,2 tỷ 400 triệu,nhà trong ngõ
Dũng Sĩ Thanh Khê,Phường Thanh Khê Tây,Quận Thanh Khê,Đà Nẵng,40.0,Sổ đỏ,2.0,1.0,,1 tỷ 999 triệu,nhà trong ngõ
Chính Hữu,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,111.0,Sổ đỏ,1.0,1.0,,4 tỷ 900 triệu,nhà trong ngõ
Hoàng Diệu,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,72.0,Sổ hồng,2.0,3.0,,3 tỷ,nhà trong ngõ
Tô Hiệu,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,76.0,Sổ đỏ,3.0,2.0,,3 tỷ 549 triệu,nhà trong ngõ
Nguyễn Huy Tưởng,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,70.0,Sổ đỏ,3.0,2.0,,3 tỷ 570 triệu,nhà trong ngõ
Tôn Đức Thắng,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,134.0,Sổ đỏ,2.0,2.0,,3 tỷ 390 triệu,nhà trong ngõ
Phan Khoang,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,85.0,Sổ đỏ,2.0,2.0,,29 triệu 500 nghìn,nhà trong ngõ
Đinh Tiên Hoàng,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,62.0,Hợp đồng mua bán,2.0,2.0,2.0,3 tỷ,nhà trong ngõ
Tô Hiệu,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,62.0,Sổ đỏ,3.0,3.0,,3 tỷ 447 triệu,nhà trong ngõ
Hóa Sơn 6,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,70.0,Không xác định,,,3.0,4 tỷ 600 triệu,nhà trong ngõ
Tô Hiệu,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,76.0,Sổ đỏ,3.0,2.0,,3 tỷ 549 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,17.0,Sổ đỏ,2.0,2.0,,1 tỷ 448 triệu,nhà trong ngõ
Hoàng Diệu,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,32.0,Sổ đỏ,2.0,2.0,,1 tỷ 920 triệu,nhà trong ngõ
Hoàng Diệu,Phường Bình Hiên,Quận Hải Châu,Đà Nẵng,34.0,Sổ đỏ,3.0,2.0,,3 tỷ 740 triệu,nhà trong ngõ
Nguyễn Hoàng,Phường Bình Hiên,Quận Hải Châu,Đà Nẵng,57.0,Sổ hồng,4.0,5.0,4.0,5 tỷ 280 triệu,nhà trong ngõ
Hoàng Thúc Trâm,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,50.0,Sổ hồng,4.0,4.0,4.0,4 tỷ 850 triệu,nhà trong ngõ
Nguyễn Văn Tỵ,Xã Hòa Châu,Huyện Hoà Vang,Đà Nẵng,125.0,Sổ đỏ,,,,363 triệu,nhà trong ngõ
