street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Hà Huy Tập,Xuân Hà,Thanh Khê,Đà Nẵng,61.0,1,4,4,3,4.087,3
Tôn Đức Thắng,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng,92.0,1,3,2,3,6.0,3
Phan Văn Định,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,136.0,1,3,2,2,2.95,3
Cù Chính Lan,An Khê,Thanh Khê,Đà Nẵng,60.0,9,3,2,2,2.3,3
Tiểu La,Hòa Cường Bắc,Hải Châu,Đà Nẵng,57.0,1,4,3,2,3.75,3
Điện Biên Phủ,Chính Gián,Thanh Khê,Đà Nẵng,63.0,1,3,2,2,2.898,3
Hùng Vương,Vĩnh Trung,Thanh Khê,Đà Nẵng,21.0,7,2,2,2,1.35,3
Ông Ích Khiêm,Thạch Thang,Hải Châu,Đà Nẵng,30.0,1,3,2,2,2.4,3
Dũng Sĩ Thanh Khê,Thanh Khê Tây,Thanh Khê,Đà Nẵng,40.0,1,2,1,2,1.999,3
Chính Hữu,An Hải Bắc,Sơn Trà,Đà Nẵng,111.0,1,1,1,2,4.9,3
Hoàng Diệu,Hòa Thuận Đông,Hải Châu,Đà Nẵng,72.0,1,2,3,2,3.0,3
Tô Hiệu,Hòa Minh,Liên Chiểu,Đà Nẵng,76.0,1,3,2,2,3.549,3
Nguyễn Huy Tưởng,Hòa Minh,Liên Chiểu,Đà Nẵng,70.0,1,3,2,2,3.57,3
Tôn Đức Thắng,Hòa Minh,Liên Chiểu,Đà Nẵng,134.0,1,2,2,2,3.39,3
Phan Khoang,Hòa An,Cẩm Lệ,Đà Nẵng,85.0,1,2,2,2,0.029,3
Đinh Tiên Hoàng,Thanh Bình,Hải Châu,Đà Nẵng,62.0,2,2,2,2,3.0,3
Tô Hiệu,Hòa Minh,Liên Chiểu,Đà Nẵng,62.0,1,3,3,3,3.447,3
Hóa Sơn 6,Hòa Cường Nam,Hải Châu,Đà Nẵng,70.0,9,3,3,3,4.6,3
Hoàng Diệu,Bình Thuận,Hải Châu,Đà Nẵng,17.0,1,2,2,2,1.448,3
Hoàng Diệu,Nam Dương,Hải Châu,Đà Nẵng,32.0,1,2,2,2,1.92,3
Hoàng Diệu,Bình Hiên,Hải Châu,Đà Nẵng,34.0,1,3,2,2,3.74,3
Nguyễn Hoàng,Bình Hiên,Hải Châu,Đà Nẵng,57.0,1,4,5,4,5.28,3
Hoàng Thúc Trâm,Hòa Cường Bắc,Hải Châu,Đà Nẵng,50.0,1,4,4,4,4.85,3
Nguyễn Văn Tỵ,Hòa Châu,Hoà Vang,Đà Nẵng,125.0,1,3,3,3,0.363,3
Hải Hồ,Thanh Bình,Hải Châu,Đà Nẵng,90.0,1,3,1,2,3.39,3
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,75.0,1,3,3,3,4.1,3
Huỳnh Ngọc Huệ,Hòa Khê,Thanh Khê,Đà Nẵng,63.0,1,3,2,3,4.15,3
Hoàng Thúc Trâm,Hòa Cường Bắc,Hải Châu,Đà Nẵng,50.0,1,4,4,4,4.55,3
Lê Đình Lý,Bình Hiên,Hải Châu,Đà Nẵng,70.0,1,3,3,3,4.8,3
Trường Chinh,An Khê,Thanh Khê,Đà Nẵng,47.0,1,3,2,3,2.5,3
Mẹ Suốt,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,74.0,1,3,2,2,2.35,3
Huỳnh Ngọc Huệ,Hòa Khê,Thanh Khê,Đà Nẵng,30.0,1,2,2,2,1.89,3
Ngô Chân Lưu,Hòa Minh,Liên Chiểu,Đà Nẵng,60.0,1,3,3,3,3.2,3
Nguyễn Chí Thanh,Hải Châu 1,Hải Châu,Đà Nẵng,45.0,1,3,3,2,3.25,3
Nguyễn Hoàng,Bình Hiên,Hải Châu,Đà Nẵng,32.0,1,2,2,2,1.75,3
Mẹ Suốt,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,80.0,1,3,2,2,2.2,3
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,49.0,1,3,2,3,3.15,3
Nguyễn Như Hạnh,Hòa Minh,Liên Chiểu,Đà Nẵng,75.0,1,3,2,2,2.4,3
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,80.0,1,2,2,2,2.6,3
Trường Chinh,Hòa An,Cẩm Lệ,Đà Nẵng,70.0,1,2,2,2,1.9,3
Phạm Văn Nghị,Vĩnh Trung,Thanh Khê,Đà Nẵng,60.0,1,4,3,3,4.65,3
Hoàng Văn Thái,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,98.0,1,2,2,2,2.55,3
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,50.0,1,4,3,3,4.5,3
Trần Cao Vân,Thanh Khê Đông,Thanh Khê,Đà Nẵng,60.0,1,3,3,3,3.45,3
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,53.0,1,2,2,3,2.85,3
Nguyễn Hoàng,Bình Hiên,Hải Châu,Đà Nẵng,40.0,1,2,2,2,1.89,3
Cù Chính Lan,Hòa Khê,Thanh Khê,Đà Nẵng,50.0,1,3,2,3,3.35,3
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,65.0,1,3,2,3,4.6,3
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,42.0,1,3,2,2,2.25,3
Mẹ Suốt,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,81.0,1,2,2,2,1.75,3
Trưng Nữ Vương,Bình Hiên,Hải Châu,Đà Nẵng,52.0,1,3,3,3,3.79,3
Nguyễn Thành Hãn,Hòa Thuận Tây,Hải Châu,Đà Nẵng,50.0,1,3,2,2,2.75,3
Thái Thị Bôi,Chính Gián,Thanh Khê,Đà Nẵng,41.0,1,2,2,2,2.49,3
Điện Biên Phủ,Tam Thuận,Thanh Khê,Đà Nẵng,40.0,1,2,2,2,1.75,3
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,61.0,1,2,2,2,2.2,3
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,50.0,1,3,3,3,4.35,3
Hoàng Diệu,Bình Hiên,Hải Châu,Đà Nẵng,43.0,1,3,2,3,3.1,3
Trần Đình Tri,Hòa Minh,Liên Chiểu,Đà Nẵng,71.0,1,3,3,3,3.55,3
Đống Đa,Thạch Thang,Hải Châu,Đà Nẵng,40.0,1,3,3,3,3.25,3
Tôn Đức Thắng,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,85.0,1,2,2,2,2.15,3
Nguyễn Đức Trung,Thanh Khê Đông,Thanh Khê,Đà Nẵng,103.0,1,3,3,3,4.4,3
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,98.0,1,2,2,3,2.3,3
Hoàng Văn Thái,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,76.0,1,2,2,2,1.0,3
Tô Hiệu,Hòa Minh,Liên Chiểu,Đà Nẵng,50.0,1,2,2,2,1.98,3
Lê Độ,Chính Gián,Thanh Khê,Đà Nẵng,55.0,1,2,2,2,2.25,3
Hoàng Văn Thái,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,50.0,1,2,2,2,2.4,3
Trường Chinh,An Khê,Thanh Khê,Đà Nẵng,50.0,1,2,2,2,2.35,3
Ông Ích Khiêm,Thạch Thang,Hải Châu,Đà Nẵng,54.0,1,2,2,2,2.98,3
Lê Thị Tính,Hòa Khê,Thanh Khê,Đà Nẵng,45.0,1,2,2,2,1.8,3
Huỳnh Ngọc Huệ,Hòa Khê,Thanh Khê,Đà Nẵng,95.0,1,2,2,2,2.3,3
Lương Thế Vinh,An Hải Đông,Sơn Trà,Đà Nẵng,84.0,1,2,2,2,3.2,3
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,71.0,1,3,3,3,3.79,3
Nguyễn Văn Cừ,Hòa Hiệp Bắc,Liên Chiểu,Đà Nẵng,136.0,1,2,2,2,1.55,3
Hải Phòng,Tân Chính,Thanh Khê,Đà Nẵng,40.0,1,2,2,2,2.49,3
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,80.0,1,3,2,3,3.55,3
Bắc Sơn,Hòa An,Cẩm Lệ,Đà Nẵng,60.0,1,2,2,4,2.75,3
Nguyễn Hữu Thọ,Hòa Thuận Tây,Hải Châu,Đà Nẵng,35.0,1,3,3,3,3.19,3
Nguyễn Văn Thoại,Phước Mỹ,Sơn Trà,Đà Nẵng,81.0,1,3,2,3,6.0,3
Cù Chính Lan,Hòa Khê,Thanh Khê,Đà Nẵng,51.0,1,2,2,2,2.2,3
Điện Biên Phủ,Chính Gián,Thanh Khê,Đà Nẵng,60.0,1,3,3,3,4.39,3
Nguyễn Công Hoan,Hòa An,Cẩm Lệ,Đà Nẵng,58.0,1,3,2,2,2.75,3
Trần Xuân Lê,Xuân Hà,Thanh Khê,Đà Nẵng,50.0,1,3,2,2,2.85,3
Triệu Nữ Vương,Hòa Thuận Đông,Hải Châu,Đà Nẵng,57.0,1,3,3,3,3.85,3
Thái Thị Bôi,Thanh Khê Đông,Thanh Khê,Đà Nẵng,42.0,1,2,1,2,2.75,3
Mẹ Suốt,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,63.0,1,3,2,2,2.39,3
Ngô Chân Lưu,Hòa Minh,Liên Chiểu,Đà Nẵng,66.0,1,3,2,2,2.69,3
Thái Thị Bôi,Chính Gián,Thanh Khê,Đà Nẵng,50.0,1,3,2,2,2.85,3
Hoàng Diệu,Hòa Thuận Đông,Hải Châu,Đà Nẵng,57.0,1,3,2,3,3.3,3
Tôn Đản,Hòa Phát,Cẩm Lệ,Đà Nẵng,75.0,1,4,4,2,3.1,3
Lý Thái Tổ,Tân Chính,Thanh Khê,Đà Nẵng,51.0,1,3,2,2,2.68,3
Châu Thượng Văn,Hòa Cường Bắc,Hải Châu,Đà Nẵng,50.0,1,4,4,4,4.85,3
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,50.0,1,3,4,3,3.6,3
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,41.0,1,2,2,2,2.54,3
Nguyễn Chí Thanh,Hải Châu 1,Hải Châu,Đà Nẵng,45.0,1,3,2,2,3.25,3
Tiểu La,Hòa Cường Bắc,Hải Châu,Đà Nẵng,70.0,1,4,4,4,5.45,3
Lý Thái Tổ,Thạc Gián,Thanh Khê,Đà Nẵng,107.0,1,2,2,2,2.05,3
Tô Hiệu,Hòa Minh,Liên Chiểu,Đà Nẵng,100.0,1,3,2,2,3.55,3
Ngô Chân Lưu,Hòa Minh,Liên Chiểu,Đà Nẵng,60.0,1,3,3,3,3.19,3
Nguyễn Huy Tưởng,Hòa Minh,Liên Chiểu,Đà Nẵng,60.0,1,3,2,2,2.95,3
Nguyễn Công Hãng,Hòa Khê,Thanh Khê,Đà Nẵng,62.0,1,3,2,2,3.25,3
Lê Thanh Nghị,Hòa Cường Bắc,Hải Châu,Đà Nẵng,68.0,1,3,2,2,3.85,3
Cù Chính Lan,Hòa Khê,Thanh Khê,Đà Nẵng,48.0,1,3,2,3,2.78,3
Nguyễn Lương Bằng,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,80.0,1,3,2,2,2.75,3
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,41.0,1,3,2,2,2.78,3
Trần Đình Tri,Hòa Minh,Liên Chiểu,Đà Nẵng,64.0,1,3,2,2,3.29,3
Phan Thanh,Tân Chính,Thanh Khê,Đà Nẵng,60.0,2,3,2,2,2.98,3
Phan Thanh,Tân Chính,Thanh Khê,Đà Nẵng,45.0,1,2,2,2,2.68,3
Cù Chính Lan,Hòa Khê,Thanh Khê,Đà Nẵng,50.0,1,3,3,3,3.39,3
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,40.0,1,2,2,2,2.45,3
Nam Cao,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,117.0,1,4,2,2,2.95,3
Tô Hiệu,Hòa Minh,Liên Chiểu,Đà Nẵng,62.0,1,3,3,3,3.32,3
Nguyễn Như Hạnh,Hòa Minh,Liên Chiểu,Đà Nẵng,56.0,1,2,1,2,2.59,3
Lê Đình Lý,Hòa Thuận Đông,Hải Châu,Đà Nẵng,70.0,1,4,4,3,4.79,3
Âu Cơ,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,105.0,1,6,5,2,2.75,3
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,58.0,1,3,2,2,2.38,3
Hải Phòng,Chính Gián,Thanh Khê,Đà Nẵng,46.0,1,3,3,3,3.5,3
Lê Đình Lý,Hòa Thuận Đông,Hải Châu,Đà Nẵng,48.0,1,3,2,2,2.65,3
Đỗ Quang,Thạc Gián,Thanh Khê,Đà Nẵng,48.0,1,2,2,2,2.35,3
Tô Hiệu,Hòa Minh,Liên Chiểu,Đà Nẵng,70.0,1,3,3,3,3.35,3
Trần Xuân Lê,Hòa Khê,Thanh Khê,Đà Nẵng,52.0,1,3,2,2,2.65,3
Điện Biên Phủ,Hòa Khê,Thanh Khê,Đà Nẵng,50.0,1,3,2,2,2.7,3
Hoàng Diệu,Hòa Thuận Đông,Hải Châu,Đà Nẵng,32.0,1,3,2,3,2.39,3
Nguyễn Lương Bằng,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,87.0,1,2,1,2,2.38,3
Nguyễn Trác,Hòa Thuận Tây,Hải Châu,Đà Nẵng,125.0,1,3,3,3,5.8,3
Trưng Nữ Vương,Hòa Thuận Tây,Hải Châu,Đà Nẵng,110.0,1,3,3,3,5.7,3
Nguyễn Văn Thoại,An Hải Đông,Sơn Trà,Đà Nẵng,100.0,1,3,2,2,5.15,3
Trưng Nữ Vương,Hòa Thuận Tây,Hải Châu,Đà Nẵng,58.5,1,3,3,4,5.29,3
Núi Thành,Hải Châu 1,Hải Châu,Đà Nẵng,71.0,1,3,4,3,5.1,3
Thái Thị Bôi,Thạc Gián,Thanh Khê,Đà Nẵng,80.0,1,3,3,2,2.9,3
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,90.0,1,2,2,2,1.98,3
Nguyễn Lương Bằng,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng,71.0,1,2,2,2,1.35,3
Phạm Như Xương,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,84.0,1,2,2,2,1.98,3
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,66.0,1,3,3,3,4.65,3
Phan Kế Bính,Thạch Thang,Hải Châu,Đà Nẵng,41.0,1,2,2,2,2.55,3
Dũng Sĩ Thanh Khê,Thanh Khê Tây,Thanh Khê,Đà Nẵng,35.0,1,2,2,2,0.8,3
Âu Cơ,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,132.0,1,5,5,2,2.75,3
Hoàng Diệu,Bình Hiên,Hải Châu,Đà Nẵng,37.0,1,2,2,2,1.9,3
Trưng Nữ Vương,Bình Thuận,Hải Châu,Đà Nẵng,33.0,1,2,2,2,1.98,3
Lê Độ,Tam Thuận,Thanh Khê,Đà Nẵng,57.0,1,3,2,3,3.75,3
Hùng Vương,Vĩnh Trung,Thanh Khê,Đà Nẵng,50.0,1,3,2,2,2.35,3
Tôn Đản,Hòa Phát,Cẩm Lệ,Đà Nẵng,60.0,1,3,2,2,2.35,3
Cách Mạng Tháng 8,Hòa Thọ Đông,Cẩm Lệ,Đà Nẵng,70.0,1,2,2,2,2.05,3
Dũng Sĩ Thanh Khê,Thanh Khê Tây,Thanh Khê,Đà Nẵng,48.0,1,3,2,2,2.79,3
Cách Mạng Tháng 8,Hòa Thọ Đông,Cẩm Lệ,Đà Nẵng,80.0,1,2,3,2,1.9,3
Phú Xuân 2,Hòa Minh,Liên Chiểu,Đà Nẵng,90.0,1,2,2,2,3.95,3
Tôn Đức Thắng,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,30.0,1,2,2,2,1.35,3
Điện Biên Phủ,Thanh Khê Đông,Thanh Khê,Đà Nẵng,50.0,1,3,3,3,3.7,3
Ông Ích Khiêm,Tân Chính,Thanh Khê,Đà Nẵng,35.0,1,2,2,2,2.8,3
Lý Thái Tổ,Chính Gián,Thanh Khê,Đà Nẵng,55.0,1,2,2,2,2.25,3
Phạm Nhữ Tăng,Hòa Khê,Thanh Khê,Đà Nẵng,34.0,1,2,2,3,2.45,3
Nguyễn Huy Tưởng,Hòa Minh,Liên Chiểu,Đà Nẵng,60.0,1,3,2,2,2.95,3
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,31.0,1,3,2,3,2.39,3
Phạm Như Xương,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,72.0,1,3,2,2,2.15,3
Võ Duy Ninh,Thọ Quang,Sơn Trà,Đà Nẵng,57.0,1,2,2,2,2.15,3
Hoàng Diệu,Bình Thuận,Hải Châu,Đà Nẵng,50.0,1,3,3,4,4.0,3
Lê Duẩn,Tân Chính,Thanh Khê,Đà Nẵng,55.0,1,3,2,2,2.88,3
Tô Hiệu,Hòa Minh,Liên Chiểu,Đà Nẵng,70.0,1,2,2,2,1.35,3
Ngô Quyền,Mân Thái,Sơn Trà,Đà Nẵng,42.0,1,2,2,2,2.65,3
Phạm Như Xương,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,63.0,1,3,2,2,2.47,3
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,63.0,1,3,3,3,4.85,3
Lê Duẩn,Thạc Gián,Thanh Khê,Đà Nẵng,70.0,1,3,2,2,4.35,3
Nguyễn Tất Thành,Tam Thuận,Thanh Khê,Đà Nẵng,37.0,1,2,2,2,1.87,3
Hoàng Diệu,Bình Hiên,Hải Châu,Đà Nẵng,51.0,1,3,2,2,3.15,3
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,94.0,1,3,3,2,3.19,3
Hàn Mạc Tử,Thanh Bình,Hải Châu,Đà Nẵng,40.0,1,2,2,2,2.35,3
Lê Thanh Nghị,Hòa Cường Bắc,Hải Châu,Đà Nẵng,40.0,1,2,2,2,1.98,3
Trần Cao Vân,Xuân Hà,Thanh Khê,Đà Nẵng,37.0,1,2,2,2,1.75,3
Ông Ích Khiêm,Thanh Bình,Hải Châu,Đà Nẵng,50.0,1,3,3,3,3.7,3
Thái Thị Bôi,Chính Gián,Thanh Khê,Đà Nẵng,62.0,1,3,2,2,3.65,3
Nguyễn Du,Thạch Thang,Hải Châu,Đà Nẵng,45.0,1,2,2,2,2.7,3
Nguyễn Lương Bằng,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,8.0,1,3,2,2,3.2,3
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,72.0,1,2,2,2,2.15,3
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,50.0,1,3,2,3,3.15,3
Phan Thanh,Tân Chính,Thanh Khê,Đà Nẵng,43.0,1,2,2,2,2.45,3
Võ Duy Ninh,Thọ Quang,Sơn Trà,Đà Nẵng,82.0,1,3,2,3,4.25,3
Núi Thành,Hòa Cường Nam,Hải Châu,Đà Nẵng,42.0,1,3,3,3,3.75,3
Trần Cao Vân,Thanh Khê Đông,Thanh Khê,Đà Nẵng,68.0,1,2,2,2,1.79,3
Phạm Nhữ Tăng,Hòa Khê,Thanh Khê,Đà Nẵng,50.0,1,2,2,2,2.39,3
Tôn Đản,Hòa Phát,Cẩm Lệ,Đà Nẵng,97.0,1,4,4,3,2.1,3
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,30.0,1,2,2,2,1.92,3
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,77.0,1,2,2,2,2.27,3
Phú Lộc 5,Hòa Minh,Liên Chiểu,Đà Nẵng,75.0,1,3,2,3,4.0,3
Phan Thanh,Chính Gián,Thanh Khê,Đà Nẵng,50.0,1,4,4,3,4.1,3
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,30.0,1,2,2,2,1.65,3
Lê Đình Lý,Bình Thuận,Hải Châu,Đà Nẵng,44.0,1,2,2,2,2.72,3
Hùng Vương,Vĩnh Trung,Thanh Khê,Đà Nẵng,40.0,1,2,2,2,2.8,3
Lê Đình Lý,Vĩnh Trung,Thanh Khê,Đà Nẵng,40.0,1,3,2,3,3.65,3
Phạm Như Xương,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,105.0,1,2,2,2,1.75,3
Nguyễn Văn Linh,Thạc Gián,Thanh Khê,Đà Nẵng,38.0,1,2,2,3,2.29,3
Trần Cao Vân,Thanh Khê Đông,Thanh Khê,Đà Nẵng,42.0,1,3,2,2,2.38,3
Hoàng Diệu,Hòa Thuận Đông,Hải Châu,Đà Nẵng,57.0,1,3,2,3,3.45,3
Điện Biên Phủ,Thanh Khê Đông,Thanh Khê,Đà Nẵng,60.0,1,2,2,2,1.95,3
Hoàng Diệu,Nam Dương,Hải Châu,Đà Nẵng,66.0,1,3,2,4,4.0,3
Hoàng Văn Thái,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,62.0,1,2,2,2,1.9,3
Tôn Đản,Hòa An,Cẩm Lệ,Đà Nẵng,52.0,1,3,2,2,1.85,3
Trần Quang Khải,Thọ Quang,Sơn Trà,Đà Nẵng,60.0,1,2,2,2,2.35,3
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,56.0,1,3,3,3,3.25,3
Âu Cơ,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,96.0,1,2,2,2,2.2,3
Huỳnh Ngọc Huệ,Hòa Khê,Thanh Khê,Đà Nẵng,57.0,1,2,2,3,2.28,3
Phan Thanh,Thạc Gián,Thanh Khê,Đà Nẵng,31.0,1,2,2,3,1.89,3
Phan Châu Trinh,Bình Thuận,Hải Châu,Đà Nẵng,45.0,1,2,2,2,2.6,3
Đỗ Quang,Vĩnh Trung,Thanh Khê,Đà Nẵng,35.0,1,3,3,3,2.65,3
Ông Ích Khiêm,Thanh Bình,Hải Châu,Đà Nẵng,50.0,1,3,2,3,4.15,3
Núi Thành,Hòa Cường Bắc,Hải Châu,Đà Nẵng,70.0,1,4,5,4,5.4,3
Nguyễn Chánh,Hòa Minh,Liên Chiểu,Đà Nẵng,60.0,1,2,2,2,2.25,3
Nhơn Hoà 3,Hòa An,Cẩm Lệ,Đà Nẵng,70.0,1,3,3,3,4.2,3
Trần Xuân Lê,Hòa Khê,Thanh Khê,Đà Nẵng,60.0,1,3,3,3,4.2,3
Cù Chính Lan,Hòa Khê,Thanh Khê,Đà Nẵng,50.0,1,3,3,3,3.39,3
Nguyễn Lương Bằng,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,93.0,1,2,2,2,1.65,3
Đinh Tiên Hoàng,Tam Thuận,Thanh Khê,Đà Nẵng,50.0,1,3,2,3,2.7,3
Trịnh Khắc Lập,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng,96.0,1,3,2,2,3.57,3
Dũng Sĩ Thanh Khê,Thanh Khê Tây,Thanh Khê,Đà Nẵng,48.0,1,2,2,2,2.65,3
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,55.0,1,3,3,2,3.15,3
Lê Đình Lý,Bình Hiên,Hải Châu,Đà Nẵng,60.0,1,2,2,3,2.75,3
Trần Xuân Lê,Hòa Khê,Thanh Khê,Đà Nẵng,63.0,1,3,2,2,2.35,3
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,77.0,1,3,3,3,3.25,3
Hoàng Diệu,Bình Thuận,Hải Châu,Đà Nẵng,52.0,1,2,2,2,3.2,3
Thái Thị Bôi,Chính Gián,Thanh Khê,Đà Nẵng,31.0,1,2,2,2,2.19,3
Nguyễn Đăng,An Khê,Thanh Khê,Đà Nẵng,45.0,1,2,2,2,1.95,3
Trần Xuân Lê,Hòa Khê,Thanh Khê,Đà Nẵng,62.0,1,3,2,2,2.2,3
Trường Chinh,An Khê,Thanh Khê,Đà Nẵng,50.0,1,2,2,2,2.55,3
Điện Biên Phủ,Chính Gián,Thanh Khê,Đà Nẵng,85.0,1,3,2,2,2.9,3
Âu Cơ,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,65.0,1,3,2,2,2.95,3
Thái Thị Bôi,Chính Gián,Thanh Khê,Đà Nẵng,65.0,1,3,2,2,4.35,3
Trần Xuân Lê,Hòa Khê,Thanh Khê,Đà Nẵng,82.0,1,2,2,3,2.65,3
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,45.0,1,3,2,3,2.58,3
Trần Đình Tri,Hòa Minh,Liên Chiểu,Đà Nẵng,70.0,1,3,2,2,3.5,3
Lê Độ,Thạc Gián,Thanh Khê,Đà Nẵng,35.0,1,2,2,2,1.75,3
Nguyễn Lương Bằng,Hòa Khánh Bắc,Liên Chiểu,Đà Nẵng,123.0,1,3,3,3,8.5,3
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,50.0,1,2,2,2,2.75,3
Ngô Chân Lưu,Hòa Minh,Liên Chiểu,Đà Nẵng,74.0,1,3,2,2,3.5,3
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,60.0,1,3,3,3,3.2,3
Hà Huy Tập,Hòa Khê,Thanh Khê,Đà Nẵng,58.0,1,2,2,3,2.05,3
Thái Thị Bôi,Chính Gián,Thanh Khê,Đà Nẵng,45.0,1,2,2,2,2.15,3
Nguyễn Văn Linh,Nam Dương,Hải Châu,Đà Nẵng,60.0,1,3,3,3,5.9,3
Tiểu La,Hòa Cường Bắc,Hải Châu,Đà Nẵng,71.0,1,3,3,4,5.45,3
Trần Đình Tri,Hòa Minh,Liên Chiểu,Đà Nẵng,85.0,1,3,3,3,3.55,3
Hùng Vương,Vĩnh Trung,Thanh Khê,Đà Nẵng,32.0,1,3,2,3,2.07,3
Điện Biên Phủ,Thanh Khê Đông,Thanh Khê,Đà Nẵng,90.0,1,3,3,3,2.85,3
Lê Trọng Tấn,Hòa Phát,Cẩm Lệ,Đà Nẵng,72.0,1,3,2,2,2.35,3
Ông Ích Khiêm,Vĩnh Trung,Thanh Khê,Đà Nẵng,32.0,1,3,2,2,1.9,3
Lý Thái Tổ,Vĩnh Trung,Thanh Khê,Đà Nẵng,103.0,1,3,3,3,4.6,3
Tiểu La,Hòa Cường Bắc,Hải Châu,Đà Nẵng,40.0,1,2,2,2,2.48,3
Nguyễn Hữu Thọ,Hòa Thuận Đông,Hải Châu,Đà Nẵng,70.0,1,3,2,4,5.8,3
Lê Hồng Phong,Phước Ninh,Hải Châu,Đà Nẵng,50.0,1,2,2,2,3.6,3
Phan Thanh,Vĩnh Trung,Thanh Khê,Đà Nẵng,70.0,1,3,3,3,4.0,3
Phan Châu Trinh,Hải Châu 1,Hải Châu,Đà Nẵng,57.0,1,2,2,2,2.15,3
Nguyễn Chánh,Hòa Minh,Liên Chiểu,Đà Nẵng,50.0,1,2,2,2,1.55,3
Nguyễn Phước Nguyên,An Khê,Thanh Khê,Đà Nẵng,50.0,1,3,2,2,2.45,3
Điện Biên Phủ,Thanh Khê Đông,Thanh Khê,Đà Nẵng,42.0,1,2,2,2,2.75,3
Trịnh Đình Thảo,Khuê Trung,Cẩm Lệ,Đà Nẵng,78.0,1,2,2,2,2.55,3
Điện Biên Phủ,Chính Gián,Thanh Khê,Đà Nẵng,48.0,1,2,2,2,2.55,3
Hoàng Văn Thái,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,60.0,1,2,2,1,2.1,3
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,35.0,1,2,2,2,2.35,3
